Sl_No,Datetime,Hourly_Temp
2693,5:00:00 AM,12.4
2694,6:00:00 AM,26.333
2695,7:00:00 AM,30.8
2696,8:00:00 AM,32.533
2697,9:00:00 AM,33.9
2698,10:00:00 AM,34.85
2699,11:00:00 AM,35.367
2700,12:00:00 PM,35.5
2701,1:00:00 PM,35.433
2702,2:00:00 PM,35
2703,3:00:00 PM,34.367
2704,4:00:00 PM,33.633
2705,5:00:00 PM,32.833
2706,6:00:00 PM,32.2
2707,7:00:00 PM,31.7
2708,8:00:00 PM,31.267
2709,9:00:00 PM,30.7
2710,10:00:00 PM,30.2
2711,11:00:00 PM,29.767
2712,12:00:00 AM,23.467
2713,1:00:00 AM,9.867
2714,2:00:00 AM,9.95
2715,3:00:00 AM,9.933
2716,4:00:00 AM,9.95
2717,5:00:00 AM,10.5
2718,6:00:00 AM,10.9
2719,7:00:00 AM,11.467
2720,8:00:00 AM,11.467
2721,9:00:00 AM,12.033
2722,10:00:00 AM,11.967
2723,11:00:00 AM,11.733
2724,12:00:00 PM,11.833
2725,1:00:00 PM,11.9
2726,2:00:00 PM,11.3
2727,3:00:00 PM,10.95
2728,4:00:00 PM,10.667
2729,5:00:00 PM,10.367
2730,6:00:00 PM,10.3
2731,7:00:00 PM,10.367
2732,8:00:00 PM,9.967
2733,9:00:00 PM,9.933
2734,10:00:00 PM,9.6
2735,11:00:00 PM,12.367
2736,12:00:00 AM,8.833
2737,1:00:00 AM,8.733
2738,2:00:00 AM,9.067
2739,3:00:00 AM,20.767
2740,4:00:00 AM,12.1
2741,5:00:00 AM,10.767
2742,6:00:00 AM,14.567
2743,7:00:00 AM,12.967
2744,8:00:00 AM,12.767
2745,9:00:00 AM,13.3
2746,10:00:00 AM,18.667
2747,11:00:00 AM,12.967
2748,12:00:00 PM,11.867
2749,1:00:00 PM,10.633
2750,2:00:00 PM,9.867
2751,3:00:00 PM,9.4
2752,4:00:00 PM,9.033
2753,5:00:00 PM,8.967
2754,6:00:00 PM,9.167
2755,7:00:00 PM,20.567
2756,8:00:00 PM,25.9
2757,9:00:00 PM,27.267
2758,10:00:00 PM,27.733
2759,11:00:00 PM,27.75
2760,12:00:00 AM,27.6
2761,1:00:00 AM,26.933
2762,2:00:00 AM,20.9
2763,3:00:00 AM,8.833
2764,4:00:00 AM,9.467
2765,5:00:00 AM,10.1
2766,6:00:00 AM,14.9
2767,7:00:00 AM,25.74
2768,8:00:00 AM,27.9
2769,9:00:00 AM,29.3
2770,10:00:00 AM,30.533
2771,11:00:00 AM,17.45
2772,12:00:00 PM,11.75
2773,1:00:00 PM,10.7
2774,2:00:00 PM,9.767
2775,3:00:00 PM,12.567
2776,4:00:00 PM,9.033
2777,5:00:00 PM,8.967
2778,6:00:00 PM,8.967
2779,7:00:00 PM,17.7
2780,8:00:00 PM,26.133
2781,9:00:00 PM,20.4
2782,10:00:00 PM,5.95
2783,11:00:00 PM,10.367
2784,12:00:00 AM,6.6
2785,1:00:00 AM,6.05
2786,2:00:00 AM,6.933
2787,3:00:00 AM,8.333
2788,4:00:00 AM,9.3
2789,5:00:00 AM,9.967
2790,6:00:00 AM,10.667
2791,7:00:00 AM,10.7
2792,8:00:00 AM,11.533
2793,9:00:00 AM,11.133
2794,10:00:00 AM,10.2
2795,11:00:00 AM,9.2
2796,12:00:00 PM,7.95
2797,1:00:00 PM,10.733
2798,2:00:00 PM,7.067
2799,3:00:00 PM,13.967
2800,4:00:00 PM,10.833
2801,5:00:00 PM,15.433
2802,6:00:00 PM,6.733
2803,7:00:00 PM,12.4
2804,8:00:00 PM,6.733
2805,9:00:00 PM,11.6
2806,10:00:00 PM,14.2
2807,11:00:00 PM,6.667
2808,12:00:00 AM,11.133
2809,1:00:00 AM,6.933
2810,2:00:00 AM,7.55
2811,3:00:00 AM,8.433
2812,4:00:00 AM,9.433
2813,5:00:00 AM,10.133
2814,6:00:00 AM,10.767
2815,7:00:00 AM,11.367
2816,8:00:00 AM,12.233
2817,9:00:00 AM,11.433
2818,10:00:00 AM,10.4
2819,11:00:00 AM,9
2820,12:00:00 PM,7.967
2821,1:00:00 PM,7.7
2822,2:00:00 PM,7.067
2823,3:00:00 PM,6.667
2824,4:00:00 PM,6.55
2825,5:00:00 PM,9.133
2826,6:00:00 PM,20.567
2827,7:00:00 PM,24.133
2828,8:00:00 PM,25.867
2829,9:00:00 PM,26.867
2830,10:00:00 PM,27.467
2831,11:00:00 PM,7.567
2832,12:00:00 AM,6.767
2833,1:00:00 AM,6.933
2834,2:00:00 AM,7.667
2835,3:00:00 AM,8.233
2836,4:00:00 AM,11.933
2837,5:00:00 AM,13.767
2838,6:00:00 AM,10.533
2839,7:00:00 AM,10.933
2840,8:00:00 AM,11.133
2841,9:00:00 AM,10.767
2842,10:00:00 AM,10.367
2843,11:00:00 AM,9.9
2844,12:00:00 PM,8.867
2845,1:00:00 PM,18.85
2846,2:00:00 PM,8.833
2847,3:00:00 PM,8.133
2848,4:00:00 PM,7.367
2849,5:00:00 PM,17.433
2850,6:00:00 PM,22.6
2851,7:00:00 PM,24.6
2852,8:00:00 PM,25.7
2853,9:00:00 PM,26.3
2854,10:00:00 PM,26.567
2855,11:00:00 PM,26.6
2856,12:00:00 AM,26.7
2857,1:00:00 AM,27.167
2858,2:00:00 AM,28
2859,3:00:00 AM,28.8
2860,4:00:00 AM,29.633
2861,5:00:00 AM,30.8
2862,6:00:00 AM,32.133
2863,7:00:00 AM,33.35
2864,8:00:00 AM,34.167
2865,9:00:00 AM,34.867
2866,10:00:00 AM,35.133
2867,11:00:00 AM,35
2868,12:00:00 PM,34.767
2869,1:00:00 PM,34
2870,2:00:00 PM,33.1
2871,3:00:00 PM,32.2
2872,4:00:00 PM,31.55
2873,5:00:00 PM,30.7
2874,6:00:00 PM,30.1
2875,7:00:00 PM,29.6
2876,8:00:00 PM,29.1
2877,9:00:00 PM,28.667
2878,10:00:00 PM,28.267
2879,11:00:00 PM,27.9
2880,12:00:00 AM,27.7
2881,1:00:00 AM,27.967
2882,2:00:00 AM,28.7
2883,3:00:00 AM,29.6
2884,4:00:00 AM,30.45
2885,5:00:00 AM,31.5
2886,6:00:00 AM,32.55
2887,7:00:00 AM,33.433
2888,8:00:00 AM,34.167
2889,9:00:00 AM,34.575
2890,10:00:00 AM,34.867
2891,11:00:00 AM,34.833
2892,12:00:00 PM,34.533
2893,1:00:00 PM,33.967
2894,2:00:00 PM,33.233
2895,3:00:00 PM,32.567
2896,4:00:00 PM,31.833
2897,5:00:00 PM,31.2
2898,6:00:00 PM,30.6
2899,7:00:00 PM,30.1
2900,8:00:00 PM,29.533
2901,9:00:00 PM,29.133
2902,10:00:00 PM,28.733
2903,11:00:00 PM,28.3
2904,12:00:00 AM,22.5
2905,1:00:00 AM,9.32
2906,2:00:00 AM,9.65
2907,3:00:00 AM,10.167
2908,4:00:00 AM,13.367
2909,5:00:00 AM,11.933
2910,6:00:00 AM,11.733
2911,7:00:00 AM,12.067
2912,8:00:00 AM,15.8
2913,9:00:00 AM,22.7
2914,10:00:00 AM,26.9
2915,11:00:00 AM,28.033
2916,12:00:00 PM,28.433
2917,1:00:00 PM,28.4
2918,2:00:00 PM,16.8
2919,3:00:00 PM,9.75
2920,4:00:00 PM,9.5
2921,5:00:00 PM,19.8
2922,6:00:00 PM,23.567
2923,7:00:00 PM,25.067
2924,8:00:00 PM,25.725
2925,9:00:00 PM,26.067
2926,10:00:00 PM,26.133
2927,11:00:00 PM,26.1
2928,12:00:00 AM,26.2
2929,1:00:00 AM,26.5
2930,2:00:00 AM,27.2
2931,3:00:00 AM,28.133
2932,4:00:00 AM,29.433
2933,5:00:00 AM,30.767
2934,6:00:00 AM,32
2935,7:00:00 AM,33.133
2936,8:00:00 AM,34.067
2937,9:00:00 AM,34.45
2938,10:00:00 AM,34.4
2939,11:00:00 AM,34.433
2940,12:00:00 PM,33.867
2941,1:00:00 PM,33.033
2942,2:00:00 PM,32.233
2943,3:00:00 PM,31.533
2944,4:00:00 PM,30.775
2945,5:00:00 PM,30.133
2946,6:00:00 PM,29.433
2947,7:00:00 PM,28.867
2948,8:00:00 PM,28.3
2949,9:00:00 PM,27.833
2950,10:00:00 PM,27.55
2951,11:00:00 PM,24.367
2952,12:00:00 AM,10.867
2953,1:00:00 AM,9.867
2954,2:00:00 AM,9.2
2955,3:00:00 AM,9.633
2956,4:00:00 AM,12.533
2957,5:00:00 AM,11.633
2958,6:00:00 AM,12.4
2959,7:00:00 AM,12.633
2960,8:00:00 AM,17.5
2961,9:00:00 AM,13.167
2962,10:00:00 AM,10.733
2963,11:00:00 AM,9.8
2964,12:00:00 PM,9.667
2965,1:00:00 PM,12.067
2966,2:00:00 PM,8.567
2967,3:00:00 PM,8
2968,4:00:00 PM,7.9
2969,5:00:00 PM,18
2970,6:00:00 PM,22.167
2971,7:00:00 PM,23.933
2972,8:00:00 PM,24.833
2973,9:00:00 PM,25.267
2974,10:00:00 PM,25.4
2975,11:00:00 PM,21.8
2976,12:00:00 AM,9.2
2977,1:00:00 AM,8.4
2978,2:00:00 AM,8.7
2979,3:00:00 AM,9.8
2980,4:00:00 AM,12.767
2981,5:00:00 AM,11.7
2982,6:00:00 AM,11.3
2983,7:00:00 AM,11.475
2984,8:00:00 AM,22.95
2985,9:00:00 AM,12.833
2986,10:00:00 AM,10.85
2987,11:00:00 AM,9.8
2988,12:00:00 PM,8.933
2989,1:00:00 PM,8.133
2990,2:00:00 PM,7.567
2991,3:00:00 PM,7.133
2992,4:00:00 PM,6.8
2993,5:00:00 PM,12.933
2994,6:00:00 PM,20.667
2995,7:00:00 PM,22.9
2996,8:00:00 PM,24.1
2997,9:00:00 PM,24.5
2998,10:00:00 PM,24.8
2999,11:00:00 PM,24.95
3000,12:00:00 AM,9.533
3001,1:00:00 AM,8.1
3002,2:00:00 AM,9.467
3003,3:00:00 AM,10.467
3004,4:00:00 AM,14.333
3005,5:00:00 AM,13.3
3006,6:00:00 AM,11.967
3007,7:00:00 AM,12.3
3008,8:00:00 AM,16.45
3009,9:00:00 AM,12.4
3010,10:00:00 AM,11.833
3011,11:00:00 AM,11.067
3012,12:00:00 PM,9.933
3013,1:00:00 PM,13.567
3014,2:00:00 PM,8.867
3015,3:00:00 PM,8.425
3016,4:00:00 PM,8
3017,5:00:00 PM,19.233
3018,6:00:00 PM,22.85
3019,7:00:00 PM,24.467
3020,8:00:00 PM,25.45
3021,9:00:00 PM,25.8
3022,10:00:00 PM,25.967
3023,11:00:00 PM,25.9
3024,12:00:00 AM,26
3025,1:00:00 AM,26.333
3026,2:00:00 AM,27.1
3027,3:00:00 AM,28.233
3028,4:00:00 AM,29.433
3029,5:00:00 AM,30.8
3030,6:00:00 AM,32.133
3031,7:00:00 AM,33.325
3032,8:00:00 AM,35.133
3033,9:00:00 AM,36.167
3034,10:00:00 AM,36.5
3035,11:00:00 AM,36.15
3036,12:00:00 PM,35.5
3037,1:00:00 PM,34.7
3038,2:00:00 PM,33.967
3039,3:00:00 PM,33.167
3040,4:00:00 PM,32.433
3041,5:00:00 PM,31.733
3042,6:00:00 PM,31.1
3043,7:00:00 PM,30.4
3044,8:00:00 PM,29.9
3045,9:00:00 PM,29.425
3046,10:00:00 PM,28.867
3047,11:00:00 PM,28.5
3048,12:00:00 AM,27.767
3049,1:00:00 AM,9.467
3050,2:00:00 AM,9.567
3051,3:00:00 AM,10.367
3052,4:00:00 AM,17.6
3053,5:00:00 AM,12.8
3054,6:00:00 AM,13.033
3055,7:00:00 AM,12.9
3056,8:00:00 AM,12.3
3057,9:00:00 AM,15.733
3058,10:00:00 AM,25.367
3059,11:00:00 AM,25.525
3060,12:00:00 PM,25.6
3061,1:00:00 PM,25.567
3062,2:00:00 PM,26.833
3063,3:00:00 PM,27.3
3064,4:00:00 PM,27.633
3065,5:00:00 PM,27.9
3066,6:00:00 PM,28.2
3067,7:00:00 PM,28.3
3068,8:00:00 PM,28.267
3069,9:00:00 PM,28.167
3070,10:00:00 PM,28
3071,11:00:00 PM,27.8
3072,12:00:00 AM,27.5
3073,1:00:00 AM,27.3
3074,2:00:00 AM,27.467
3075,3:00:00 AM,28.033
3076,4:00:00 AM,28.767
3077,5:00:00 AM,29.667
3078,6:00:00 AM,30.267
3079,7:00:00 AM,31.1
3080,8:00:00 AM,32.067
3081,9:00:00 AM,15.95
3082,10:00:00 AM,10.575
3083,11:00:00 AM,9.933
3084,12:00:00 PM,9.867
3085,1:00:00 PM,12.8
3086,2:00:00 PM,8.9
3087,3:00:00 PM,8.3
3088,4:00:00 PM,8.633
3089,5:00:00 PM,18.05
3090,6:00:00 PM,22.633
3091,7:00:00 PM,24.75
3092,8:00:00 PM,25.9
3093,9:00:00 PM,26.52
3094,10:00:00 PM,26.75
3095,11:00:00 PM,26.933
3096,12:00:00 AM,27
3097,1:00:00 AM,26.067
3098,2:00:00 AM,26.133
3099,3:00:00 AM,26.7
3100,4:00:00 AM,27.667
3101,5:00:00 AM,29
3102,6:00:00 AM,29.9
3103,7:00:00 AM,30.967
3104,8:00:00 AM,32.05
3105,9:00:00 AM,32.8
3106,10:00:00 AM,32.433
3107,11:00:00 AM,31.7
3108,12:00:00 PM,30.8
3109,1:00:00 PM,29.833
3110,2:00:00 PM,28.833
3111,3:00:00 PM,27.967
3112,4:00:00 PM,27.45
3113,5:00:00 PM,27.333
3114,6:00:00 PM,27.5
3115,7:00:00 PM,27.5
3116,8:00:00 PM,27.5
3117,9:00:00 PM,27.5
3118,10:00:00 PM,27.5
3119,11:00:00 PM,27.433
3120,12:00:00 AM,27.333
3121,1:00:00 AM,26.733
3122,2:00:00 AM,26.55
3123,3:00:00 AM,26.825
3124,4:00:00 AM,27.425
3125,5:00:00 AM,28.7
3126,6:00:00 AM,29.567
3127,7:00:00 AM,30
3128,8:00:00 AM,30.3
3129,9:00:00 AM,30.533
3130,10:00:00 AM,30.3
3131,11:00:00 AM,29.933
3132,12:00:00 PM,29.35
3133,1:00:00 PM,28.733
3134,2:00:00 PM,27.967
3135,3:00:00 PM,27.275
3136,4:00:00 PM,26.6
3137,5:00:00 PM,26.567
3138,6:00:00 PM,26.833
3139,7:00:00 PM,26.9
3140,8:00:00 PM,26.9
3141,9:00:00 PM,26.933
3142,10:00:00 PM,26.9
3143,11:00:00 PM,26.8
3144,12:00:00 AM,26.7
3145,1:00:00 AM,26.133
3146,2:00:00 AM,26.3
3147,3:00:00 AM,26.833
3148,4:00:00 AM,27.55
3149,5:00:00 AM,28.533
3150,6:00:00 AM,29.2
3151,7:00:00 AM,29.767
3152,8:00:00 AM,30.425
3153,9:00:00 AM,31.05
3154,10:00:00 AM,31
3155,11:00:00 AM,30.4
3156,12:00:00 PM,29.7
3157,1:00:00 PM,28.733
3158,2:00:00 PM,27.867
3159,3:00:00 PM,27.067
3160,4:00:00 PM,26.5
3161,5:00:00 PM,26.5
3162,6:00:00 PM,26.733
3163,7:00:00 PM,26.833
3164,8:00:00 PM,26.9
3165,9:00:00 PM,26.9
3166,10:00:00 PM,26.867
3167,11:00:00 PM,26.8
3168,12:00:00 AM,26.8
3169,1:00:00 AM,26.375
3170,2:00:00 AM,26.2
3171,3:00:00 AM,26.567
3172,4:00:00 AM,27.333
3173,5:00:00 AM,28.167
3174,6:00:00 AM,29.067
3175,7:00:00 AM,29.8
3176,8:00:00 AM,30.1
3177,9:00:00 AM,30.6
3178,10:00:00 AM,30.3
3179,11:00:00 AM,29.8
3180,12:00:00 PM,29.1
3181,1:00:00 PM,28.233
3182,2:00:00 PM,27.4
3183,3:00:00 PM,26.575
3184,4:00:00 PM,26.05
3185,5:00:00 PM,26.033
3186,6:00:00 PM,26.225
3187,7:00:00 PM,26.3
3188,8:00:00 PM,26.267
3189,9:00:00 PM,26.2
3190,10:00:00 PM,26.1
3191,11:00:00 PM,26
3192,12:00:00 AM,26.033
3193,1:00:00 AM,26.3
3194,2:00:00 AM,26.8
3195,3:00:00 AM,27.4
3196,4:00:00 AM,28.3
3197,5:00:00 AM,29.3
3198,6:00:00 AM,30.533
3199,7:00:00 AM,31.7
3200,8:00:00 AM,32.8
3201,9:00:00 AM,32.867
3202,10:00:00 AM,32.5
3203,11:00:00 AM,32.767
3204,12:00:00 PM,32.7
3205,1:00:00 PM,32.067
3206,2:00:00 PM,31.6
3207,3:00:00 PM,31.067
3208,4:00:00 PM,30.433
3209,5:00:00 PM,29.9
3210,6:00:00 PM,29.333
3211,7:00:00 PM,28.867
3212,8:00:00 PM,28.433
3213,9:00:00 PM,28.033
3214,10:00:00 PM,27.7
3215,11:00:00 PM,27.4
3216,12:00:00 AM,26.967
3217,1:00:00 AM,26.433
3218,2:00:00 AM,26.4
3219,3:00:00 AM,26.7
3220,4:00:00 AM,27.6
3221,5:00:00 AM,28.5
3222,6:00:00 AM,29.25
3223,7:00:00 AM,30.267
3224,8:00:00 AM,30.95
3225,9:00:00 AM,18.8
3226,10:00:00 AM,10.867
3227,11:00:00 AM,9.95
3228,12:00:00 PM,9.2
3229,1:00:00 PM,10.333
3230,2:00:00 PM,8.467
3231,3:00:00 PM,8.25
3232,4:00:00 PM,8.333
3233,5:00:00 PM,15.967
3234,6:00:00 PM,22
3235,7:00:00 PM,23.867
3236,8:00:00 PM,24.8
3237,9:00:00 PM,25.2
3238,10:00:00 PM,25.467
3239,11:00:00 PM,25.5
3240,12:00:00 AM,24.167
3241,1:00:00 AM,23.72
3242,2:00:00 AM,24.033
3243,3:00:00 AM,24.667
3244,4:00:00 AM,25.35
3245,5:00:00 AM,26.5
3246,6:00:00 AM,27.65
3247,7:00:00 AM,28.767
3248,8:00:00 AM,30.15
3249,9:00:00 AM,30.767
3250,10:00:00 AM,31.15
3251,11:00:00 AM,30.9
3252,12:00:00 PM,30.133
3253,1:00:00 PM,18.367
3254,2:00:00 PM,9.033
3255,3:00:00 PM,11.4
3256,4:00:00 PM,20.5
3257,5:00:00 PM,22.6
3258,6:00:00 PM,24.367
3259,7:00:00 PM,25.433
3260,8:00:00 PM,26.033
3261,9:00:00 PM,26.25
3262,10:00:00 PM,26.367
3263,11:00:00 PM,26.333
3264,12:00:00 AM,25.467
3265,1:00:00 AM,24.8
3266,2:00:00 AM,24.633
3267,3:00:00 AM,25.133
3268,4:00:00 AM,26.033
3269,5:00:00 AM,27.36
3270,6:00:00 AM,28.2
3271,7:00:00 AM,29.075
3272,8:00:00 AM,29.933
3273,9:00:00 AM,23.1
3274,10:00:00 AM,10.8
3275,11:00:00 AM,9.833
3276,12:00:00 PM,8.233
3277,1:00:00 PM,10.833
3278,2:00:00 PM,8.167
3279,3:00:00 PM,7.967
3280,4:00:00 PM,7.533
3281,5:00:00 PM,17.033
3282,6:00:00 PM,21.8
3283,7:00:00 PM,23.35
3284,8:00:00 PM,24.267
3285,9:00:00 PM,24.7
3286,10:00:00 PM,24.933
3287,11:00:00 PM,24.9
3288,12:00:00 AM,24.133
3289,1:00:00 AM,23.8
3290,2:00:00 AM,23.833
3291,3:00:00 AM,24.533
3292,4:00:00 AM,25.25
3293,5:00:00 AM,26.3
3294,6:00:00 AM,27.5
3295,7:00:00 AM,28.667
3296,8:00:00 AM,29.65
3297,9:00:00 AM,19.667
3298,10:00:00 AM,17
3299,11:00:00 AM,23.9
3300,12:00:00 PM,25.533
3301,1:00:00 PM,26
3302,2:00:00 PM,25.9
3303,3:00:00 PM,25.6
3304,4:00:00 PM,25.3
3305,5:00:00 PM,25.333
3306,6:00:00 PM,25.733
3307,7:00:00 PM,26.033
3308,8:00:00 PM,26.1
3309,9:00:00 PM,26.133
3310,10:00:00 PM,26.1
3311,11:00:00 PM,15.533
3312,12:00:00 AM,10.167
3313,1:00:00 AM,19.25
3314,2:00:00 AM,21.533
3315,3:00:00 AM,23.1
3316,4:00:00 AM,24.5
3317,5:00:00 AM,26.067
3318,6:00:00 AM,11.767
3319,7:00:00 AM,12.1
3320,8:00:00 AM,15.367
3321,9:00:00 AM,12.05
3322,10:00:00 AM,11.067
3323,11:00:00 AM,10.533
3324,12:00:00 PM,9.333
3325,1:00:00 PM,12.5
3326,2:00:00 PM,8.5
3327,3:00:00 PM,8.05
3328,4:00:00 PM,8.067
3329,5:00:00 PM,17.3
3330,6:00:00 PM,22.7
3331,7:00:00 PM,24.667
3332,8:00:00 PM,25.733
3333,9:00:00 PM,26.15
3334,10:00:00 PM,26.367
3335,11:00:00 PM,26.4
3336,12:00:00 AM,25.333
3337,1:00:00 AM,9.467
3338,2:00:00 AM,9.433
3339,3:00:00 AM,10
3340,4:00:00 AM,12.867
3341,5:00:00 AM,10.767
3342,6:00:00 AM,10.667
3343,7:00:00 AM,11
3344,8:00:00 AM,14.267
3345,9:00:00 AM,11.05
3346,10:00:00 AM,10.5
3347,11:00:00 AM,9.933
3348,12:00:00 PM,9.233
3349,1:00:00 PM,18.88
3350,2:00:00 PM,8.5
3351,3:00:00 PM,8.333
3352,4:00:00 PM,7.975
3353,5:00:00 PM,19.233
3354,6:00:00 PM,22.833
3355,7:00:00 PM,24.3
3356,8:00:00 PM,24.9
3357,9:00:00 PM,25.167
3358,10:00:00 PM,25.3
3359,11:00:00 PM,25.3
3360,12:00:00 AM,25.333
3361,1:00:00 AM,25.6
3362,2:00:00 AM,26.2
3363,3:00:00 AM,26.9
3364,4:00:00 AM,27.867
3365,5:00:00 AM,28.933
3366,6:00:00 AM,30
3367,7:00:00 AM,30.8
3368,8:00:00 AM,31.45
3369,9:00:00 AM,31.967
3370,10:00:00 AM,32
3371,11:00:00 AM,31.9
3372,12:00:00 PM,31.6
3373,1:00:00 PM,30.833
3374,2:00:00 PM,30.133
3375,3:00:00 PM,29.5
3376,4:00:00 PM,28.9
3377,5:00:00 PM,28.333
3378,6:00:00 PM,27.9
3379,7:00:00 PM,27.625
3380,8:00:00 PM,27.3
3381,9:00:00 PM,27
3382,10:00:00 PM,26.8
3383,11:00:00 PM,26.467
3384,12:00:00 AM,20.633
3385,1:00:00 AM,9.433
3386,2:00:00 AM,9.4
3387,3:00:00 AM,9.5
3388,4:00:00 AM,12.867
3389,5:00:00 AM,10.8
3390,6:00:00 AM,10.8
3391,7:00:00 AM,10.8
3392,8:00:00 AM,15.7
3393,9:00:00 AM,17.633
3394,10:00:00 AM,23.833
3395,11:00:00 AM,25.033
3396,12:00:00 PM,25.4
3397,1:00:00 PM,25.4
3398,2:00:00 PM,25.233
3399,3:00:00 PM,24.95
3400,4:00:00 PM,24.733
3401,5:00:00 PM,24.8
3402,6:00:00 PM,25.175
3403,7:00:00 PM,25.425
3404,8:00:00 PM,25.6
3405,9:00:00 PM,25.7
3406,10:00:00 PM,25.7
3407,11:00:00 PM,25.633
3408,12:00:00 AM,25.2
3409,1:00:00 AM,9.2
3410,2:00:00 AM,8.75
3411,3:00:00 AM,9.2
3412,4:00:00 AM,11.633
3413,5:00:00 AM,11.767
3414,6:00:00 AM,10.4
3415,7:00:00 AM,10.6
3416,8:00:00 AM,12.767
3417,9:00:00 AM,10.55
3418,10:00:00 AM,9.833
3419,11:00:00 AM,8.967
3420,12:00:00 PM,8.3
3421,1:00:00 PM,11.967
3422,2:00:00 PM,8.2
3423,3:00:00 PM,8.367
3424,4:00:00 PM,8.7
3425,5:00:00 PM,15.333
3426,6:00:00 PM,21.7
3427,7:00:00 PM,23.467
3428,8:00:00 PM,24.433
3429,9:00:00 PM,24.9
3430,10:00:00 PM,25.067
3431,11:00:00 PM,25.2
3432,12:00:00 AM,24.467
3433,1:00:00 AM,24.067
3434,2:00:00 AM,24.1
3435,3:00:00 AM,24.433
3436,4:00:00 AM,25.367
3437,5:00:00 AM,26.267
3438,6:00:00 AM,26.7
3439,7:00:00 AM,27.15
3440,8:00:00 AM,27.633
3441,9:00:00 AM,17.367
3442,10:00:00 AM,10.267
3443,11:00:00 AM,9.467
3444,12:00:00 PM,8.98
3445,1:00:00 PM,8.633
3446,2:00:00 PM,8.233
3447,3:00:00 PM,8.3
3448,4:00:00 PM,8.4
3449,5:00:00 PM,21.067
3450,6:00:00 PM,23.35
3451,7:00:00 PM,24.4
3452,8:00:00 PM,24.967
3453,9:00:00 PM,25.267
3454,10:00:00 PM,25.4
3455,11:00:00 PM,25.4
3456,12:00:00 AM,21.9
3457,1:00:00 AM,21.3
3458,2:00:00 AM,22.667
3459,3:00:00 AM,24
3460,4:00:00 AM,25.133
3461,5:00:00 AM,26.533
3462,6:00:00 AM,27.067
3463,7:00:00 AM,27.467
3464,8:00:00 AM,28
3465,9:00:00 AM,11.567
3466,10:00:00 AM,10.733
3467,11:00:00 AM,10.133
3468,12:00:00 PM,9.933
3469,1:00:00 PM,9.5
3470,2:00:00 PM,9.3
3471,3:00:00 PM,8.933
3472,4:00:00 PM,8.667
3473,5:00:00 PM,15.433
3474,6:00:00 PM,21.967
3475,7:00:00 PM,23.6
3476,8:00:00 PM,24.533
3477,9:00:00 PM,24.867
3478,10:00:00 PM,25.067
3479,11:00:00 PM,25
3480,12:00:00 AM,24.3
3481,1:00:00 AM,9.767
3482,2:00:00 AM,9.4
3483,3:00:00 AM,9.65
3484,4:00:00 AM,11.067
3485,5:00:00 AM,11.467
3486,6:00:00 AM,11.267
3487,7:00:00 AM,11.633
3488,8:00:00 AM,15.533
3489,9:00:00 AM,12.4
3490,10:00:00 AM,13.6
3491,11:00:00 AM,9.167
3492,12:00:00 PM,8.967
3493,1:00:00 PM,9.4
3494,2:00:00 PM,9.775
3495,3:00:00 PM,10.333
3496,4:00:00 PM,10.533
3497,5:00:00 PM,10.567
3498,6:00:00 PM,16.233
3499,7:00:00 PM,16.033
3500,8:00:00 PM,9.95
3501,9:00:00 PM,9.067
3502,10:00:00 PM,8.433
3503,11:00:00 PM,8.2
3504,12:00:00 AM,8.65
3505,1:00:00 AM,8.167
3506,2:00:00 AM,8.1
3507,3:00:00 AM,19.167
3508,4:00:00 AM,22.767
3509,5:00:00 AM,24.133
3510,6:00:00 AM,24.767
3511,7:00:00 AM,25.067
3512,8:00:00 AM,25.2
3513,9:00:00 AM,25.2
3514,10:00:00 AM,25.3
3515,11:00:00 AM,25.733
3516,12:00:00 PM,26.2
3517,1:00:00 PM,26.833
3518,2:00:00 PM,27.7
3519,3:00:00 PM,28.6
3520,4:00:00 PM,29.5
3521,5:00:00 PM,30.4
3522,6:00:00 PM,31.1
3523,7:00:00 PM,31.6
3524,8:00:00 PM,31.833
3525,9:00:00 PM,31.533
3526,10:00:00 PM,30.9
3527,11:00:00 PM,30.3
3528,12:00:00 AM,29.767
3529,1:00:00 AM,29.1
3530,2:00:00 AM,28.7
3531,3:00:00 AM,28.233
3532,4:00:00 AM,27.8
3533,5:00:00 AM,27.433
3534,6:00:00 AM,27.1
3535,7:00:00 AM,26.867
3536,8:00:00 AM,26.633
3537,9:00:00 AM,26.367
3538,10:00:00 AM,12.367
3539,11:00:00 AM,20.967
3540,12:00:00 PM,23
3541,1:00:00 PM,24.267
3542,2:00:00 PM,25.4
3543,3:00:00 PM,26.8
3544,4:00:00 PM,17.2
3545,5:00:00 PM,10.933
3546,6:00:00 PM,13.233
3547,7:00:00 PM,10.975
3548,8:00:00 PM,10.667
3549,9:00:00 PM,9.733
3550,10:00:00 PM,9.1
3551,11:00:00 PM,13.65
3552,12:00:00 AM,8.833
3553,1:00:00 AM,8.6
3554,2:00:00 AM,8.333
3555,3:00:00 AM,14.9
3556,4:00:00 AM,21.767
3557,5:00:00 AM,23.567
3558,6:00:00 AM,24.5
3559,7:00:00 AM,25
3560,8:00:00 AM,25.2
3561,9:00:00 AM,25.3
3562,10:00:00 AM,21.433
3563,11:00:00 AM,9.267
3564,12:00:00 PM,9.4
3565,1:00:00 PM,9.7
3566,2:00:00 PM,10.167
3567,3:00:00 PM,10.833
3568,4:00:00 PM,10.9
3569,5:00:00 PM,10.967
